model_name,model_id,coordinate,Family,Category,Unit_Of_Measure,Location,Level,Location_Line,Area,Volume,Phase_Created,Function,Structural_Material,Assembly_Code,ML_filled,z-height,x,level_group,keyword,MF_Number
450mm,151949,"{'x': -64.46879577636719, 'y': 52.22391319274902, 'z': 23.37598419189453}",M_Concrete-Round-Column [151949],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685111,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-64.46879577636719,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151950,"{'x': -64.46879577636719, 'y': 31.557249069213867, 'z': 23.37598419189453}",M_Concrete-Round-Column [151950],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685218,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-64.46879577636719,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151951,"{'x': -64.46879577636719, 'y': 10.890582084655762, 'z': 23.37598419189453}",M_Concrete-Round-Column [151951],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684749,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-64.46879577636719,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151952,"{'x': -64.46879577636719, 'y': -9.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151952],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685164,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-64.46879577636719,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151953,"{'x': -64.46879577636719, 'y': -30.44275188446045, 'z': 23.37598419189453}",M_Concrete-Round-Column [151953],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002686624,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-64.46879577636719,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151954,"{'x': -64.46879577636719, 'y': -51.109418869018555, 'z': 23.37598419189453}",M_Concrete-Round-Column [151954],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685438,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-64.46879577636719,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151955,"{'x': -64.46879577636719, 'y': -61.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151955],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002686792,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-64.46879577636719,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151956,"{'x': -64.46879577636719, 'y': -16.151085376739502, 'z': 23.37598419189453}",M_Concrete-Round-Column [151956],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002686604,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-64.46879577636719,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151957,"{'x': -64.46879577636719, 'y': 16.86171054840088, 'z': 23.37598419189453}",M_Concrete-Round-Column [151957],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684226,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-64.46879577636719,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151958,"{'x': -45.135459899902344, 'y': 86.89057922363281, 'z': 23.37598419189453}",M_Concrete-Round-Column [151958],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684174,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151959,"{'x': -45.135459899902344, 'y': 62.89058303833008, 'z': 23.37598419189453}",M_Concrete-Round-Column [151959],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002683996,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151960,"{'x': -45.135459899902344, 'y': 52.22391319274902, 'z': 23.37598419189453}",M_Concrete-Round-Column [151960],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685293,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151961,"{'x': -45.135459899902344, 'y': 31.557249069213867, 'z': 23.37598419189453}",M_Concrete-Round-Column [151961],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684953,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151962,"{'x': -45.135459899902344, 'y': 10.890582084655762, 'z': 23.37598419189453}",M_Concrete-Round-Column [151962],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684843,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151963,"{'x': -45.135459899902344, 'y': -9.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151963],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684999,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151964,"{'x': -45.135459899902344, 'y': -30.44275188446045, 'z': 23.37598419189453}",M_Concrete-Round-Column [151964],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684355,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151965,"{'x': -45.135459899902344, 'y': -51.109418869018555, 'z': 23.37598419189453}",M_Concrete-Round-Column [151965],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002686021,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151966,"{'x': -45.135459899902344, 'y': -61.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151966],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002686849,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151967,"{'x': -45.135459899902344, 'y': -85.77608489990234, 'z': 23.37598419189453}",M_Concrete-Round-Column [151967],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.540735000268265,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151968,"{'x': -45.135459899902344, 'y': 16.86171054840088, 'z': 23.37598419189453}",M_Concrete-Round-Column [151968],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684509,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-45.135459899902344,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151969,"{'x': -24.468793869018555, 'y': 86.89057922363281, 'z': 23.37598419189453}",M_Concrete-Round-Column [151969],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684119,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-24.468793869018555,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151970,"{'x': -24.468793869018555, 'y': 62.89058303833008, 'z': 23.37598419189453}",M_Concrete-Round-Column [151970],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684345,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-24.468793869018555,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151971,"{'x': -24.468793869018555, 'y': -61.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151971],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684954,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-24.468793869018555,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151972,"{'x': -24.468793869018555, 'y': -85.77608489990234, 'z': 23.37598419189453}",M_Concrete-Round-Column [151972],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685009,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-24.468793869018555,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151973,"{'x': -3.135457992553711, 'y': 86.89057922363281, 'z': 23.37598419189453}",M_Concrete-Round-Column [151973],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684657,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-3.135457992553711,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151974,"{'x': -3.135457992553711, 'y': 62.89058303833008, 'z': 23.37598419189453}",M_Concrete-Round-Column [151974],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684669,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-3.135457992553711,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151975,"{'x': -3.135457992553711, 'y': -61.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151975],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685306,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-3.135457992553711,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151976,"{'x': -3.135457992553711, 'y': -85.77608489990234, 'z': 23.37598419189453}",M_Concrete-Round-Column [151976],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684764,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-3.135457992553711,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151977,"{'x': 18.1978702545166, 'y': -61.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151977],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684981,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,18.1978702545166,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151978,"{'x': 18.1978702545166, 'y': -85.77608489990234, 'z': 23.37598419189453}",M_Concrete-Round-Column [151978],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.540735000268496,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,18.1978702545166,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151979,"{'x': 39.53120422363281, 'y': -61.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151979],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685009,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,39.53120422363281,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151980,"{'x': 39.53120422363281, 'y': -85.77608489990234, 'z': 23.37598419189453}",M_Concrete-Round-Column [151980],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685511,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,39.53120422363281,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151981,"{'x': 60.86453628540039, 'y': -61.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151981],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002684735,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,60.86453628540039,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151982,"{'x': 60.86453628540039, 'y': -85.77608489990234, 'z': 23.37598419189453}",M_Concrete-Round-Column [151982],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685067,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,60.86453628540039,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151983,"{'x': 82.1978759765625, 'y': -61.776084899902344, 'z': 23.37598419189453}",M_Concrete-Round-Column [151983],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002687218,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,82.1978759765625,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151984,"{'x': 82.1978759765625, 'y': -85.77608489990234, 'z': 23.37598419189453}",M_Concrete-Round-Column [151984],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002685115,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,82.1978759765625,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,151985,"{'x': -73.13545989990234, 'y': 86.89057922363281, 'z': 23.37598419189453}",M_Concrete-Round-Column [151985],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,4,,,0.5407350002683445,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,23.37598419189453,-73.13545989990234,12.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
